Rotation Angle (rad), Temperature (K)
3.235840433197486821e+00,1.110831893709790279e+02
3.237097070258922571e+00,1.110825437707171233e+02
3.238353707320358765e+00,1.110818523822769208e+02
3.239610344381794516e+00,1.110811152107630448e+02
3.240866981443230710e+00,1.110803322611919981e+02
3.242123618504666460e+00,1.110795035384922897e+02
3.243380255566102210e+00,1.110786290475044495e+02
3.244636892627537961e+00,1.110777087929810847e+02
3.245893529688973711e+00,1.110767427795869793e+02
3.247150166750410349e+00,1.110757310118991228e+02
3.248406803811846100e+00,1.110746734944067953e+02
3.249663440873281850e+00,1.110735702315115816e+02
3.250920077934717600e+00,1.110724212275274994e+02
3.252176714996153351e+00,1.110712264866809846e+02
3.253433352057589989e+00,1.110699860131109915e+02
3.254689989119025739e+00,1.110686998108690346e+02
3.255946626180461489e+00,1.110673678839192320e+02
3.257203263241897240e+00,1.110659902361383615e+02
3.258459900303332990e+00,1.110645668713159466e+02
3.259716537364769628e+00,1.110630977931542418e+02
3.260973174426205379e+00,1.110615830052683606e+02
3.262229811487641129e+00,1.110600225111862471e+02
3.263486448549076879e+00,1.110584163143487757e+02
3.264743085610512630e+00,1.110567644181097933e+02
3.265999722671949268e+00,1.110550668257361480e+02
3.267256359733385018e+00,1.110533235404077317e+02
3.268512996794820769e+00,1.110515345652175512e+02
3.269769633856256519e+00,1.110496999031717422e+02
3.271026270917692269e+00,1.110478195571896265e+02
3.272282907979128908e+00,1.110458935301037684e+02
3.273539545040564658e+00,1.110439218246599893e+02
3.274796182102000408e+00,1.110419044435174101e+02
3.276052819163436158e+00,1.110398413892484939e+02
3.277309456224871909e+00,1.110377326643391029e+02
3.278566093286308547e+00,1.110355782711885269e+02
3.279822730347744297e+00,1.110333782121094828e+02
3.281079367409180048e+00,1.110311324893281864e+02
3.282336004470615798e+00,1.110288411049843944e+02
3.283592641532051548e+00,1.110265040611314191e+02
3.284849278593487742e+00,1.110241213597361565e+02
3.286105915654923937e+00,1.110216930026791289e+02
3.287362552716359687e+00,1.110192189917544994e+02
3.288619189777795437e+00,1.110166993286701427e+02
3.289875826839231188e+00,1.110141340150476168e+02
3.291132463900667382e+00,1.110115230524222483e+02
3.292389100962103132e+00,1.110088664422430895e+02
3.293645738023538883e+00,1.110061641858730184e+02
3.294902375084975077e+00,1.110034162845887238e+02
3.296159012146410827e+00,1.110006227395807343e+02
3.297415649207847022e+00,1.109977835519534466e+02
3.298672286269282772e+00,1.109948987227251251e+02
3.299928923330718522e+00,1.109919682528279594e+02
3.301185560392154272e+00,1.109889921431080779e+02
3.302442197453590467e+00,1.109859703943255340e+02
3.303698834515026661e+00,1.109829030071543627e+02
3.304955471576462411e+00,1.109797899821825808e+02
3.306212108637898162e+00,1.109766313199122152e+02
3.307468745699333912e+00,1.109734270207592886e+02
3.308725382760769662e+00,1.109701770850538907e+02
3.309982019822206301e+00,1.109668815130401214e+02
3.311238656883642051e+00,1.109635403048761759e+02
3.312495293945077801e+00,1.109601534606342881e+02
3.313751931006513551e+00,1.109567209803008012e+02
3.315008568067949302e+00,1.109532428637761399e+02
3.316265205129385940e+00,1.109497191108748524e+02
3.317521842190821690e+00,1.109461497213255825e+02
3.318778479252257441e+00,1.109425346947710835e+02
3.320035116313693191e+00,1.109388740307682752e+02
3.321291753375128941e+00,1.109351677287881728e+02
3.322548390436565580e+00,1.109314157882159435e+02
3.323805027498001330e+00,1.109276182083509070e+02
3.325061664559437080e+00,1.109237749884065352e+02
3.326318301620872830e+00,1.109198861275104235e+02
3.327574938682308581e+00,1.109159516247043342e+02
3.328831575743745219e+00,1.109119714789441815e+02
3.330088212805180969e+00,1.109079456891000177e+02
3.331344849866616720e+00,1.109038742539560616e+02
3.332601486928052470e+00,1.108997571722106841e+02
3.333858123989488220e+00,1.108955944424763800e+02
3.335114761050924859e+00,1.108913860632797963e+02
3.336371398112360609e+00,1.108871320330617181e+02
3.337628035173796359e+00,1.108828323501770541e+02
3.338884672235232109e+00,1.108784870128948370e+02
3.340141309296667860e+00,1.108740960193982374e+02
3.341397946358104054e+00,1.108696593677845073e+02
3.342654583419540248e+00,1.108651770560650078e+02
3.343911220480975999e+00,1.108606490821651818e+02
3.345167857542411749e+00,1.108560754439245670e+02
3.346424494603847499e+00,1.108514561390967543e+02
3.347681131665283694e+00,1.108467911653493871e+02
3.348937768726719444e+00,1.108420805202641475e+02
3.350194405788155638e+00,1.108373242013367559e+02
3.351451042849591389e+00,1.108325222059769288e+02
3.352707679911027139e+00,1.108276745315083645e+02
3.353964316972463333e+00,1.108227811751687710e+02
3.355220954033899083e+00,1.108178421341097817e+02
3.356477591095334834e+00,1.108128574053969686e+02
3.357734228156770584e+00,1.108078269860098430e+02
3.358990865218206778e+00,1.108027508728417985e+02
3.360247502279642973e+00,1.107976290627000964e+02
3.361504139341078723e+00,1.107924615523058662e+02
3.362760776402514473e+00,1.107872483382940629e+02
3.364017413463950223e+00,1.107819894172134383e+02
3.365274050525385974e+00,1.107766847855265411e+02
3.366530687586822612e+00,1.107713344396096318e+02
3.367787324648258362e+00,1.107659383757527394e+02
3.369043961709694113e+00,1.107604965901595619e+02
3.370300598771129863e+00,1.107550090789474808e+02
3.371557235832565613e+00,1.107494758381475037e+02
3.372813872894002252e+00,1.107438968637042507e+02
3.374070509955438002e+00,1.107382721514759112e+02
3.375327147016873752e+00,1.107326016972342302e+02
3.376583784078309503e+00,1.107268854966644511e+02
3.377840421139745253e+00,1.107211235453653018e+02
3.379097058201181003e+00,1.107153158388489231e+02
3.380353695262617642e+00,1.107094623725408837e+02
3.381610332324053392e+00,1.107035631417801085e+02
3.382866969385489142e+00,1.106976181418188503e+02
3.384123606446924892e+00,1.106916273678226617e+02
3.385380243508360643e+00,1.106855908148703094e+02
3.386636880569797281e+00,1.106795084779538030e+02
3.387893517631233031e+00,1.106733803519782953e+02
3.389150154692668782e+00,1.106672064317620823e+02
3.390406791754104532e+00,1.106609867120365180e+02
3.391663428815540282e+00,1.106547211874460146e+02
3.392920065876976921e+00,1.106484098525479425e+02
3.394176702938412671e+00,1.106420527018126307e+02
3.395433339999848421e+00,1.106356497296233101e+02
3.396689977061284171e+00,1.106292009302760420e+02
3.397946614122719922e+00,1.106227062979797182e+02
3.399203251184156560e+00,1.106161658268559336e+02
3.400459888245592310e+00,1.106095795109390281e+02
3.401716525307028061e+00,1.106029473441759450e+02
3.402973162368463811e+00,1.105962693204262450e+02
3.404229799429899561e+00,1.105895454334620212e+02
3.405486436491335756e+00,1.105827756769678416e+02
3.406743073552771950e+00,1.105759600445407216e+02
3.407999710614207700e+00,1.105690985296900379e+02
3.409256347675643450e+00,1.105621911258374865e+02
3.410512984737079201e+00,1.105552378263170112e+02
3.411769621798515395e+00,1.105482386243747754e+02
3.413026258859951145e+00,1.105411935131690484e+02
3.414282895921387340e+00,1.105341024857701768e+02
3.415539532982823090e+00,1.105269655351605564e+02
3.416796170044258840e+00,1.105197826542345041e+02
3.418052807105695035e+00,1.105125538357982293e+02
3.419309444167130785e+00,1.105052790725697776e+02
3.420566081228566535e+00,1.104979583571789306e+02
3.421822718290002285e+00,1.104905916821671639e+02
3.423079355351438480e+00,1.104831790399875899e+02
3.424335992412874674e+00,1.104757204230048586e+02
3.425592629474310424e+00,1.104682158234951146e+02
3.426849266535746175e+00,1.104606652336459121e+02
3.428105903597181925e+00,1.104530686455561579e+02
3.429362540658617675e+00,1.104454260512359980e+02
3.430619177720054314e+00,1.104377374426068030e+02
3.431875814781490064e+00,1.104300028115010548e+02
3.433132451842925814e+00,1.104222221496622893e+02
3.434389088904361564e+00,1.104143954487450117e+02
3.435645725965797315e+00,1.104065227003146106e+02
3.436902363027233953e+00,1.103986038958473017e+02
3.438159000088669703e+00,1.103906390267300281e+02
3.439415637150105454e+00,1.103826280842604035e+02
3.440672274211541204e+00,1.103745710596466125e+02
3.441928911272976954e+00,1.103664679440073115e+02
3.443185548334413593e+00,1.103583187283716001e+02
3.444442185395849343e+00,1.103501234036788929e+02
3.445698822457285093e+00,1.103418819607788492e+02
3.446955459518720843e+00,1.103335943904312728e+02
3.448212096580156594e+00,1.103252606833060554e+02
3.449468733641593232e+00,1.103168808299830488e+02
3.450725370703028982e+00,1.103084548209520221e+02
3.451982007764464733e+00,1.102999826466125342e+02
3.453238644825900483e+00,1.102914642972738761e+02
3.454495281887336233e+00,1.102828997631549441e+02
3.455751918948772872e+00,1.102742890343841538e+02
3.457008556010208622e+00,1.102656321009993832e+02
3.458265193071644372e+00,1.102569289529478453e+02
3.459521830133080122e+00,1.102481795800859885e+02
3.460778467194515873e+00,1.102393839721794109e+02
3.462035104255952511e+00,1.102305421189027612e+02
3.463291741317388261e+00,1.102216540098396678e+02
3.464548378378824012e+00,1.102127196344825961e+02
3.465805015440259762e+00,1.102037389822327498e+02
3.467061652501695512e+00,1.101947120424000133e+02
3.468318289563131707e+00,1.101856388042027959e+02
3.469574926624567457e+00,1.101765192567679748e+02
3.470831563686003651e+00,1.101673533891307670e+02
3.472088200747439402e+00,1.101581411902346161e+02
3.473344837808875152e+00,1.101488826489310924e+02
3.474601474870311346e+00,1.101395777539798218e+02
3.475858111931747096e+00,1.101302264940483013e+02
3.477114748993182847e+00,1.101208288577118708e+02
3.478371386054618597e+00,1.101113848334535561e+02
3.479628023116054791e+00,1.101018944096639416e+02
3.480884660177490986e+00,1.100923575746411132e+02
3.482141297238926736e+00,1.100827743165905162e+02
3.483397934300362486e+00,1.100731446236248132e+02
3.484654571361798236e+00,1.100634684837638133e+02
3.485911208423233987e+00,1.100537458849343437e+02
3.487167845484670625e+00,1.100439768149701081e+02
3.488424482546106375e+00,1.100341612616116009e+02
3.489681119607542126e+00,1.100242992125059658e+02
3.490937756668977876e+00,1.100143906552068671e+02
3.492194393730413626e+00,1.100044355771744193e+02
3.493451030791850265e+00,1.099944339657749879e+02
3.494707667853286015e+00,1.099843858082811323e+02
3.495964304914721765e+00,1.099742910918714500e+02
3.497220941976157516e+00,1.099641498036304483e+02
3.498477579037593266e+00,1.099539619305484308e+02
3.499734216099029904e+00,1.099437274595213552e+02
3.500990853160465655e+00,1.099334463773507196e+02
3.502247490221901405e+00,1.099231186707434347e+02
3.503504127283337155e+00,1.099127443263116533e+02
3.504760764344772905e+00,1.099023233305726990e+02
3.506017401406209544e+00,1.098918556699488676e+02
3.507274038467645294e+00,1.098813413307673699e+02
3.508530675529081044e+00,1.098707802992601188e+02
3.509787312590516795e+00,1.098601725615636582e+02
3.511043949651952545e+00,1.098495181037189639e+02
3.512300586713389183e+00,1.098388169116713442e+02
3.513557223774824934e+00,1.098280689712703122e+02
3.514813860836260684e+00,1.098172742682694150e+02
3.516070497897696434e+00,1.098064327883260916e+02
3.517327134959132184e+00,1.097955445170015452e+02
3.518583772020568823e+00,1.097846094397606009e+02
3.519840409082004573e+00,1.097736275419715497e+02
3.521097046143440323e+00,1.097625988089060058e+02
3.522353683204876074e+00,1.097515232257387652e+02
3.523610320266311824e+00,1.097404007775476487e+02
3.524866957327748018e+00,1.097292314493133460e+02
3.526123594389184213e+00,1.097180152259193022e+02
3.527380231450619963e+00,1.097067520921515325e+02
3.528636868512055713e+00,1.096954420326984518e+02
3.529893505573491463e+00,1.096840850321507759e+02
3.531150142634927658e+00,1.096726810750013072e+02
3.532406779696363408e+00,1.096612301456448364e+02
3.533663416757799158e+00,1.096497322283779283e+02
3.534920053819235353e+00,1.096381873073988231e+02
3.536176690880671103e+00,1.096265953668072228e+02
3.537433327942106853e+00,1.096149563906041493e+02
3.538689965003543048e+00,1.096032703626917879e+02
3.539946602064978798e+00,1.095915372668733454e+02
3.541203239126414548e+00,1.095797570868528368e+02
3.542459876187850298e+00,1.095679298062349716e+02
3.543716513249286493e+00,1.095560554085249265e+02
3.544973150310722687e+00,1.095441338771282460e+02
3.546229787372158437e+00,1.095321651953506290e+02
3.547486424433594188e+00,1.095201493463977727e+02
3.548743061495029938e+00,1.095080863133752018e+02
3.549999698556465688e+00,1.094959760792880985e+02
3.551256335617902327e+00,1.094838186270411029e+02
3.552512972679338077e+00,1.094716139394381855e+02
3.553769609740773827e+00,1.094593619991824340e+02
3.555026246802209577e+00,1.094470627888759111e+02
3.556282883863645328e+00,1.094347162910194271e+02
3.557539520925081966e+00,1.094223224880123979e+02
3.558796157986517716e+00,1.094098813621526602e+02
3.560052795047953467e+00,1.093973928956362727e+02
3.561309432109389217e+00,1.093848570705573735e+02
3.562566069170824967e+00,1.093722738689079250e+02
3.563822706232261606e+00,1.093596432725776140e+02
3.565079343293697356e+00,1.093469652633535816e+02
3.566335980355133106e+00,1.093342398229203098e+02
3.567592617416568856e+00,1.093214669328593800e+02
3.568849254478004607e+00,1.093086465746493161e+02
3.570105891539441245e+00,1.092957787296653720e+02
3.571362528600876995e+00,1.092828633791793465e+02
3.572619165662312746e+00,1.092699005043593701e+02
3.573875802723748496e+00,1.092568900862697632e+02
3.575132439785184246e+00,1.092438321058707942e+02
3.576389076846620885e+00,1.092307265440184807e+02
3.577645713908056635e+00,1.092175733814644047e+02
3.578902350969492385e+00,1.092043725988555281e+02
3.580158988030928136e+00,1.091911241767339646e+02
3.581415625092363886e+00,1.091778280955367819e+02
3.582672262153800524e+00,1.091644843355958017e+02
3.583928899215236275e+00,1.091510928771374012e+02
3.585185536276672025e+00,1.091376537002823142e+02
3.586442173338107775e+00,1.091241667850453894e+02
3.587698810399543525e+00,1.091106321113354198e+02
3.588955447460979720e+00,1.090970496589549015e+02
3.590212084522415914e+00,1.090834194075998340e+02
3.591468721583851664e+00,1.090697413368595221e+02
3.592725358645287415e+00,1.090560154262163337e+02
3.593981995706723165e+00,1.090422416550455154e+02
3.595238632768159359e+00,1.090284200026149506e+02
3.596495269829595109e+00,1.090145504480849610e+02
3.597751906891030860e+00,1.090006329705080645e+02
3.599008543952467054e+00,1.089866675488287626e+02
3.600265181013902804e+00,1.089726541618833409e+02
3.601521818075338999e+00,1.089585927883996135e+02
3.602778455136774749e+00,1.089444834069967243e+02
3.604035092198210499e+00,1.089303259961848909e+02
3.605291729259646250e+00,1.089161205343652199e+02
3.606548366321082000e+00,1.089018669998294229e+02
3.607805003382518638e+00,1.088875653707596314e+02
3.609061640443954389e+00,1.088732156252281698e+02
3.610318277505390139e+00,1.088588177411972708e+02
3.611574914566825889e+00,1.088443716965189054e+02
3.612831551628261639e+00,1.088298774689344839e+02
3.614088188689698278e+00,1.088153350360746714e+02
3.615344825751134028e+00,1.088007443754591321e+02
3.616601462812569778e+00,1.087861054644962593e+02
3.617858099874005529e+00,1.087714182804830045e+02
3.619114736935441279e+00,1.087566828006045512e+02
3.620371373996877917e+00,1.087418990019341294e+02
3.621628011058313668e+00,1.087270668614327462e+02
3.622884648119749418e+00,1.087121863559489583e+02
3.624141285181185168e+00,1.086972574622185874e+02
3.625397922242620918e+00,1.086822801568645218e+02
3.626654559304057557e+00,1.086672544163964176e+02
3.627911196365493307e+00,1.086521802172104714e+02
3.629167833426929057e+00,1.086370575355891503e+02
3.630424470488364808e+00,1.086218863477009648e+02
3.631681107549800558e+00,1.086066666296001841e+02
3.632937744611237196e+00,1.085913983572265948e+02
3.634194381672672947e+00,1.085760815064052167e+02
3.635451018734108697e+00,1.085607160528460753e+02
3.636707655795544447e+00,1.085453019721439176e+02
3.637964292856980197e+00,1.085298392397779423e+02
3.639220929918416836e+00,1.085143278311115580e+02
3.640477566979852586e+00,1.084987677213920847e+02
3.641734204041288336e+00,1.084831588857505409e+02
3.642990841102724087e+00,1.084675012992012881e+02
3.644247478164159837e+00,1.084517949366418321e+02
3.645504115225596031e+00,1.084360397728525385e+02
3.646760752287032226e+00,1.084202357824963059e+02
3.648017389348467976e+00,1.084043829401183388e+02
3.649274026409903726e+00,1.083884812201458772e+02
3.650530663471339476e+00,1.083725305968878843e+02
3.651787300532775671e+00,1.083565310445347762e+02
3.653043937594211421e+00,1.083404825371581524e+02
3.654300574655647171e+00,1.083243850487104964e+02
3.655557211717083366e+00,1.083082385530248786e+02
3.656813848778519116e+00,1.082920430238147134e+02
3.658070485839955310e+00,1.082757984346734190e+02
3.659327122901391061e+00,1.082595047590741757e+02
3.660583759962826811e+00,1.082431619703695844e+02
3.661840397024262561e+00,1.082267700417914114e+02
3.663097034085698755e+00,1.082103289464502751e+02
3.664353671147134950e+00,1.081938386573353625e+02
3.665610308208570700e+00,1.081772991473141019e+02
3.666866945270006450e+00,1.081607103891319070e+02
3.668123582331442201e+00,1.081440723554118364e+02
3.669380219392877951e+00,1.081273850186543086e+02
3.670636856454314589e+00,1.081106483512367902e+02
3.671893493515750340e+00,1.080938623254134967e+02
3.673150130577186090e+00,1.080770269133150663e+02
3.674406767638621840e+00,1.080601420869483036e+02
3.675663404700057590e+00,1.080432078181957820e+02
3.676920041761494229e+00,1.080262240788156021e+02
3.678176678822929979e+00,1.080091908404410361e+02
3.679433315884365729e+00,1.079921080745802584e+02
3.680689952945801480e+00,1.079749757526159470e+02
3.681946590007237230e+00,1.079577938458050568e+02
3.683203227068673868e+00,1.079405623252784210e+02
3.684459864130109619e+00,1.079232811620404675e+02
3.685716501191545369e+00,1.079059503269689060e+02
3.686973138252981119e+00,1.078885697908143442e+02
3.688229775314416869e+00,1.078711395242000322e+02
3.689486412375853508e+00,1.078536594976214786e+02
3.690743049437289258e+00,1.078361296814461241e+02
3.691999686498725008e+00,1.078185500459130282e+02
3.693256323560160759e+00,1.078009205611325427e+02
3.694512960621596509e+00,1.077832411970859141e+02
3.695769597683032259e+00,1.077655119236250272e+02
3.697026234744468898e+00,1.077477327104719933e+02
3.698282871805904648e+00,1.077299035272188519e+02
3.699539508867340398e+00,1.077120243433272009e+02
3.700796145928776149e+00,1.076940951281278700e+02
3.702052782990211899e+00,1.076761158508205511e+02
3.703309420051648537e+00,1.076580864804734716e+02
3.704566057113084288e+00,1.076400069860230104e+02
3.705822694174520038e+00,1.076218773362733714e+02
3.707079331235955788e+00,1.076036974998962279e+02
3.708335968297391538e+00,1.075854674454303392e+02
3.709592605358827733e+00,1.075671871412812379e+02
3.710849242420263927e+00,1.075488565557208034e+02
3.712105879481699677e+00,1.075304756568869635e+02
3.713362516543135428e+00,1.075120444127832826e+02
3.714619153604571178e+00,1.074935627912786060e+02
3.715875790666007372e+00,1.074750307601067192e+02
3.717132427727443122e+00,1.074564482868659496e+02
3.718389064788878873e+00,1.074378153390187833e+02
3.719645701850315067e+00,1.074191318838915237e+02
3.720902338911750817e+00,1.074003978886738793e+02
3.722158975973187012e+00,1.073816133204186087e+02
3.723415613034622762e+00,1.073627781460411370e+02
3.724672250096058512e+00,1.073438923323191716e+02
3.725928887157494263e+00,1.073249558458923048e+02
3.727185524218930457e+00,1.073059686532616581e+02
3.728442161280366651e+00,1.072869307207894423e+02
3.729698798341802402e+00,1.072678420146986298e+02
3.730955435403238152e+00,1.072487025010725148e+02
3.732212072464673902e+00,1.072295121458543434e+02
3.733468709526109652e+00,1.072102709148468875e+02
3.734725346587546291e+00,1.071909787737120894e+02
3.735981983648982041e+00,1.071716356879706211e+02
3.737238620710417791e+00,1.071522416230014869e+02
3.738495257771853542e+00,1.071327965440416676e+02
3.739751894833289292e+00,1.071133004161856377e+02
3.741008531894725930e+00,1.070937532043850098e+02
3.742265168956161681e+00,1.070741548734481086e+02
3.743521806017597431e+00,1.070545053880395443e+02
3.744778443079033181e+00,1.070348047126798150e+02
3.746035080140468931e+00,1.070150528117448943e+02
3.747291717201905570e+00,1.069952496494657765e+02
3.748548354263341320e+00,1.069753951899280935e+02
3.749804991324777070e+00,1.069554893970716591e+02
3.751061628386212821e+00,1.069355322346900863e+02
3.752318265447648571e+00,1.069155236664303033e+02
3.753574902509085209e+00,1.068954636557921702e+02
3.754831539570520960e+00,1.068753521661280104e+02
3.756088176631956710e+00,1.068551891606421975e+02
3.757344813693392460e+00,1.068349746023907301e+02
3.758601450754828210e+00,1.068147084542807335e+02
3.759858087816264849e+00,1.067943906790700765e+02
3.761114724877700599e+00,1.067740212393669310e+02
3.762371361939136349e+00,1.067536000976292740e+02
3.763627999000572100e+00,1.067331272161644904e+02
3.764884636062007850e+00,1.067126025571288750e+02
3.766141273123444044e+00,1.066920260825272351e+02
3.767397910184880239e+00,1.066713977542123786e+02
3.768654547246315989e+00,1.066507175338846878e+02
3.769911184307751739e+00,1.066299853830916504e+02
3.771167821369187489e+00,1.066092012632274191e+02
3.772424458430623684e+00,1.065883651355322996e+02
3.773681095492059434e+00,1.065674769610923249e+02
3.774937732553495628e+00,1.065465367008387858e+02
3.776194369614931379e+00,1.065255443155477195e+02
3.777451006676367129e+00,1.065044997658394550e+02
3.778707643737803323e+00,1.064834030121781723e+02
3.779964280799239074e+00,1.064622540148713767e+02
3.781220917860674824e+00,1.064410527340694301e+02
3.782477554922110574e+00,1.064197991297650674e+02
3.783734191983546769e+00,1.063984931617929135e+02
3.784990829044982963e+00,1.063771347898290003e+02
3.786247466106418713e+00,1.063557239733902549e+02
3.787504103167854463e+00,1.063342606718340164e+02
3.788760740229290214e+00,1.063127448443575531e+02
3.790017377290725964e+00,1.062911764499975362e+02
3.791274014352162602e+00,1.062695554476295712e+02
3.792530651413598353e+00,1.062478817959676718e+02
3.793787288475034103e+00,1.062261554535637345e+02
3.795043925536469853e+00,1.062043763788070692e+02
3.796300562597905603e+00,1.061825445299238737e+02
3.797557199659342242e+00,1.061606598649766937e+02
3.798813836720777992e+00,1.061387223418639394e+02
3.800070473782213742e+00,1.061167319183193598e+02
3.801327110843649493e+00,1.060946885519115170e+02
3.802583747905085243e+00,1.060725922000432320e+02
3.803840384966521881e+00,1.060504428199511011e+02
3.805097022027957632e+00,1.060282403687049566e+02
3.806353659089393382e+00,1.060059848032072978e+02
3.807610296150829132e+00,1.059836760801927937e+02
3.808866933212264883e+00,1.059613141562277434e+02
3.810123570273701521e+00,1.059388989877095071e+02
3.811380207335137271e+00,1.059164305308659948e+02
3.812636844396573021e+00,1.058939087417550837e+02
3.813893481458008772e+00,1.058713335762641066e+02
3.815150118519444522e+00,1.058487049901092689e+02
3.816406755580881160e+00,1.058260229388351235e+02
3.817663392642316911e+00,1.058032873778139731e+02
3.818920029703752661e+00,1.057804982622453593e+02
3.820176666765188411e+00,1.057576555471554514e+02
3.821433303826624162e+00,1.057347591873965058e+02
3.822689940888060800e+00,1.057118091376462843e+02
3.823946577949496550e+00,1.056888053524074991e+02
3.825203215010932301e+00,1.056657477860072305e+02
3.826459852072368051e+00,1.056426363925963443e+02
3.827716489133803801e+00,1.056194711261489090e+02
3.828973126195239995e+00,1.055962519404616273e+02
3.830229763256675746e+00,1.055729787891532112e+02
3.831486400318111940e+00,1.055496516256638415e+02
3.832743037379547690e+00,1.055262704032545571e+02
3.833999674440983441e+00,1.055028350750066437e+02
3.835256311502419635e+00,1.054793455938210514e+02
3.836512948563855385e+00,1.054558019124177832e+02
3.837769585625291135e+00,1.054322039833352989e+02
3.839026222686727330e+00,1.054085517589299030e+02
3.840282859748163080e+00,1.053848451913751205e+02
3.841539496809599274e+00,1.053610842326611277e+02
3.842796133871035025e+00,1.053372688345940702e+02
3.844052770932470775e+00,1.053133989487955091e+02
3.845309407993906525e+00,1.052894745267017385e+02
3.846566045055342276e+00,1.052654955195631885e+02
3.847822682116778914e+00,1.052414618784438005e+02
3.849079319178214664e+00,1.052173735542204014e+02
3.850335956239650415e+00,1.051932304975820074e+02
3.851592593301086165e+00,1.051690326590292841e+02
3.852849230362521915e+00,1.051447799888738075e+02
3.854105867423957665e+00,1.051204724372374670e+02
3.855362504485394304e+00,1.050961099540518262e+02
3.856619141546830054e+00,1.050716924890574404e+02
3.857875778608265804e+00,1.050472199918032175e+02
3.859132415669701555e+00,1.050226924116457496e+02
3.860389052731137305e+00,1.049981096977486743e+02
3.861645689792573943e+00,1.049734717990819632e+02
3.862902326854009694e+00,1.049487786644213116e+02
3.864158963915445444e+00,1.049240302423474134e+02
3.865415600976881194e+00,1.048992264812453215e+02
3.866672238038316944e+00,1.048743673293037375e+02
3.867928875099753583e+00,1.048494527345143439e+02
3.869185512161189333e+00,1.048244826446711500e+02
3.870442149222625083e+00,1.047994570073697389e+02
3.871698786284060834e+00,1.047743757700066141e+02
3.872955423345496584e+00,1.047492388797785026e+02
3.874212060406933222e+00,1.047240462836816448e+02
3.875468697468368973e+00,1.046987979285110981e+02
3.876725334529804723e+00,1.046734937608600120e+02
3.877981971591240473e+00,1.046481337271189460e+02
3.879238608652676223e+00,1.046227177734751308e+02
3.880495245714112862e+00,1.045972458459117433e+02
3.881751882775548612e+00,1.045717178902072106e+02
3.883008519836984362e+00,1.045461338519344849e+02
3.884265156898420113e+00,1.045204936764602905e+02
3.885521793959855863e+00,1.044947973089443991e+02
3.886778431021292501e+00,1.044690446943389048e+02
3.888035068082728252e+00,1.044432357773874713e+02
3.889291705144164002e+00,1.044173705026245926e+02
3.890548342205599752e+00,1.043914488143748400e+02
3.891804979267035502e+00,1.043654706567521231e+02
3.893061616328471697e+00,1.043394359736589223e+02
3.894318253389907447e+00,1.043133447087855217e+02
3.895574890451343641e+00,1.042871968056092697e+02
3.896831527512779392e+00,1.042609922073937838e+02
3.898088164574215142e+00,1.042347308571882110e+02
3.899344801635651336e+00,1.042084126978264322e+02
3.900601438697087087e+00,1.041820376719262669e+02
3.901858075758522837e+00,1.041556057218887332e+02
3.903114712819958587e+00,1.041291167898972247e+02
3.904371349881394782e+00,1.041025708179167282e+02
3.905627986942830976e+00,1.040759677476930420e+02
3.906884624004266726e+00,1.040493075207519666e+02
3.908141261065702476e+00,1.040225900783984940e+02
3.909397898127138227e+00,1.039958153617159979e+02
3.910654535188573977e+00,1.039689833115654523e+02
3.911911172250010615e+00,1.039420938685845925e+02
3.913167809311446366e+00,1.039151469731870776e+02
3.914424446372882116e+00,1.038881425655617079e+02
3.915681083434317866e+00,1.038610805856715729e+02
3.916937720495753616e+00,1.038339609732532125e+02
3.918194357557190255e+00,1.038067836678157931e+02
3.919450994618626005e+00,1.037795486086402548e+02
3.920707631680061755e+00,1.037522557347784868e+02
3.921964268741497506e+00,1.037249049850524614e+02
3.923220905802933256e+00,1.036974962980533661e+02
3.924477542864369894e+00,1.036700296121407945e+02
3.925734179925805645e+00,1.036425048654418077e+02
3.926990816987241395e+00,1.036149219958501533e+02
3.928247454048677145e+00,1.035872809410253126e+02
3.929504091110112896e+00,1.035595816383916912e+02
3.930760728171549534e+00,1.035318240251376807e+02
3.932017365232985284e+00,1.035040080382148204e+02
3.933274002294421035e+00,1.034761336143368737e+02
3.934530639355856785e+00,1.034482006899789752e+02
3.935787276417292535e+00,1.034202092013766787e+02
3.937043913478729174e+00,1.033921590845250762e+02
3.938300550540164924e+00,1.033640502751779024e+02
3.939557187601600674e+00,1.033358827088466256e+02
3.940813824663036424e+00,1.033076563207994951e+02
3.942070461724472175e+00,1.032793710460606462e+02
3.943327098785908813e+00,1.032510268194091623e+02
3.944583735847344563e+00,1.032226235753781509e+02
3.945840372908780314e+00,1.031941612482537920e+02
3.947097009970216064e+00,1.031656397720744280e+02
3.948353647031651814e+00,1.031370590806295695e+02
3.949610284093088008e+00,1.031084191074589995e+02
3.950866921154524203e+00,1.030797197858517507e+02
3.952123558215959953e+00,1.030509610488452097e+02
3.953380195277395703e+00,1.030221428292241086e+02
3.954636832338831454e+00,1.029932650595195724e+02
3.955893469400267648e+00,1.029643276720081246e+02
3.957150106461703398e+00,1.029353305987107348e+02
3.958406743523139149e+00,1.029062737713917954e+02
3.959663380584575343e+00,1.028771571215581702e+02
3.960920017646011093e+00,1.028479805804581559e+02
3.962176654707447288e+00,1.028187440790805169e+02
3.963433291768883038e+00,1.027894475481534613e+02
3.964689928830318788e+00,1.027600909181436037e+02
3.965946565891754538e+00,1.027306741192550135e+02
