Rotation angle (rad), Temperature (K)
3.282992602991213982e+00,1.106822559958127670e+02
3.284249491430337731e+00,1.106803078373825997e+02
3.285506379869461480e+00,1.106783139710961450e+02
3.286763268308585229e+00,1.106762744007454984e+02
3.288020156747708977e+00,1.106741891300347618e+02
3.289277045186832726e+00,1.106720581625800435e+02
3.290533933625956475e+00,1.106698815019095434e+02
3.291790822065080224e+00,1.106676591514635959e+02
3.293047710504203973e+00,1.106653911145947404e+02
3.294304598943327722e+00,1.106630773945677078e+02
3.295561487382451471e+00,1.106607179945595618e+02
3.296818375821575220e+00,1.106583129176597282e+02
3.298075264260698969e+00,1.106558621668699942e+02
3.299332152699822718e+00,1.106533657451046224e+02
3.300589041138946467e+00,1.106508236551903366e+02
3.301845929578070216e+00,1.106482358998664495e+02
3.303102818017193965e+00,1.106456024817848345e+02
3.304359706456317713e+00,1.106429234035099824e+02
3.305616594895441462e+00,1.106401986675190727e+02
3.306873483334565211e+00,1.106374282762020442e+02
3.308130371773688960e+00,1.106346122318615528e+02
3.309387260212812709e+00,1.106317505367130707e+02
3.310644148651936458e+00,1.106288431928849434e+02
3.311901037091060207e+00,1.106258902024183755e+02
3.313157925530183956e+00,1.106228915672675015e+02
3.314414813969307705e+00,1.106198472892994289e+02
3.315671702408431454e+00,1.106167573702942519e+02
3.316928590847555203e+00,1.106136218119451229e+02
3.318185479286678952e+00,1.106104406158582663e+02
3.319442367725802701e+00,1.106072137835529787e+02
3.320699256164926449e+00,1.106039413164617429e+02
3.321956144604050198e+00,1.106006232159301703e+02
3.323213033043173947e+00,1.105972594832171154e+02
3.324469921482297696e+00,1.105938501194946184e+02
3.325726809921421445e+00,1.105903951258480191e+02
3.326983698360545194e+00,1.105868945032759569e+02
3.328240586799668943e+00,1.105833482526903566e+02
3.329497475238792692e+00,1.105797563749165278e+02
3.330754363677916441e+00,1.105761188706931222e+02
3.332011252117040190e+00,1.105724357406722049e+02
3.333268140556163939e+00,1.105687069854192544e+02
3.334525028995287688e+00,1.105649326054131762e+02
3.335781917434411437e+00,1.105611126010463892e+02
3.337038805873535185e+00,1.105572469726247817e+02
3.338295694312658490e+00,1.105533357203677127e+02
3.339552582751782239e+00,1.105493788444081105e+02
3.340809471190905988e+00,1.105453763447924445e+02
3.342066359630029737e+00,1.105413282214807538e+02
3.343323248069153486e+00,1.105372344743466329e+02
3.344580136508277235e+00,1.105330951031772742e+02
3.345837024947400984e+00,1.105289101076735108e+02
3.347093913386524733e+00,1.105246794874497738e+02
3.348350801825648482e+00,1.105204032420341491e+02
3.349607690264772231e+00,1.105160813708683492e+02
3.350864578703895980e+00,1.105117138733077837e+02
3.352121467143019728e+00,1.105073007486215033e+02
3.353378355582143477e+00,1.105028419959922417e+02
3.354635244021267226e+00,1.104983376145164584e+02
3.355892132460390975e+00,1.104937876032042539e+02
3.357149020899514724e+00,1.104891919609794542e+02
3.358405909338638473e+00,1.104845506866796114e+02
3.359662797777762222e+00,1.104798637790560036e+02
3.360919686216885971e+00,1.104751312367735920e+02
3.362176574656009720e+00,1.104703530584110638e+02
3.363433463095133469e+00,1.104655292424608319e+02
3.364690351534257218e+00,1.104606597873290639e+02
3.365947239973380967e+00,1.104557446913356102e+02
3.367204128412504716e+00,1.104507839527140618e+02
3.368461016851628465e+00,1.104457775696117352e+02
3.369717905290752213e+00,1.104407255400896588e+02
3.370974793729875962e+00,1.104356278621225869e+02
3.372231682168999711e+00,1.104304845335989853e+02
3.373488570608123460e+00,1.104252955523210034e+02
3.374745459047247209e+00,1.104200609160045161e+02
3.376002347486370958e+00,1.104147806222791104e+02
3.377259235925494707e+00,1.104094546686880278e+02
3.378516124364618456e+00,1.104040830526881791e+02
3.379773012803742205e+00,1.103986657716501867e+02
3.381029901242865954e+00,1.103932028228582709e+02
3.382286789681989703e+00,1.103876942035103497e+02
3.383543678121113452e+00,1.103821399107179531e+02
3.384800566560237201e+00,1.103765399415062234e+02
3.386057454999360949e+00,1.103708942928139436e+02
3.387314343438484698e+00,1.103652029614934236e+02
3.388571231877608447e+00,1.103594659443105996e+02
3.389828120316732196e+00,1.103536832379449635e+02
3.391085008755855945e+00,1.103478548389895053e+02
3.392341897194979694e+00,1.103419807439507991e+02
3.393598785634103443e+00,1.103360609492488607e+02
3.394855674073227192e+00,1.103300954512172041e+02
3.396112562512350941e+00,1.103240842461028279e+02
3.397369450951474690e+00,1.103180273300661298e+02
3.398626339390598439e+00,1.103119246991809632e+02
3.399883227829722188e+00,1.103057763494345380e+02
3.401140116268845937e+00,1.102995822767274205e+02
3.402397004707969685e+00,1.102933424768735478e+02
3.403653893147093434e+00,1.102870569456001562e+02
3.404910781586217183e+00,1.102807256785477676e+02
3.406167670025340932e+00,1.102743486712701326e+02
3.407424558464464681e+00,1.102679259192342442e+02
3.408681446903588430e+00,1.102614574178203100e+02
3.409938335342712179e+00,1.102549431623216663e+02
3.411195223781835928e+00,1.102483831479448213e+02
3.412452112220959677e+00,1.102417773698093555e+02
3.413709000660083426e+00,1.102351258229478930e+02
3.414965889099207175e+00,1.102284285023061159e+02
3.416222777538330924e+00,1.102216854027426933e+02
3.417479665977454673e+00,1.102148965190292387e+02
3.418736554416578421e+00,1.102080618458502812e+02
3.419993442855701726e+00,1.102011813778032661e+02
3.421250331294825475e+00,1.101942551093984122e+02
3.422507219733949224e+00,1.101872830350587975e+02
3.423764108173072973e+00,1.101802651491202312e+02
3.425020996612196722e+00,1.101732014458312534e+02
3.426277885051320471e+00,1.101660919193530503e+02
3.427534773490444220e+00,1.101589365637594256e+02
3.428791661929567969e+00,1.101517353730368143e+02
3.430048550368691718e+00,1.101444883410841555e+02
3.431305438807815467e+00,1.101371954617128779e+02
3.432562327246939216e+00,1.101298567286468710e+02
3.433819215686062964e+00,1.101224721355223721e+02
3.435076104125186713e+00,1.101150416758879942e+02
3.436332992564310462e+00,1.101075653432046408e+02
3.437589881003434211e+00,1.101000431308454779e+02
3.438846769442557960e+00,1.100924750320958196e+02
3.440103657881681709e+00,1.100848610401531289e+02
3.441360546320805458e+00,1.100772011481269459e+02
3.442617434759929207e+00,1.100694953490388599e+02
3.443874323199052956e+00,1.100617436358223955e+02
3.445131211638176705e+00,1.100539460013230126e+02
3.446388100077300454e+00,1.100461024382980071e+02
3.447644988516424203e+00,1.100382129394164821e+02
3.448901876955547952e+00,1.100302774972592772e+02
3.450158765394671700e+00,1.100222961043188974e+02
3.451415653833795449e+00,1.100142687529994845e+02
3.452672542272919198e+00,1.100061954356166751e+02
3.453929430712042947e+00,1.099980761443976718e+02
3.455186319151166696e+00,1.099899108714810296e+02
3.456443207590290445e+00,1.099816996089166850e+02
3.457700096029414194e+00,1.099734423486658841e+02
3.458956984468537943e+00,1.099651390826010697e+02
3.460213872907661692e+00,1.099567898025058525e+02
3.461470761346785441e+00,1.099483945000749259e+02
3.462727649785909190e+00,1.099399531669139805e+02
3.463984538225032939e+00,1.099314657945396760e+02
3.465241426664156688e+00,1.099229323743795561e+02
3.466498315103280436e+00,1.099143528977719200e+02
3.467755203542404185e+00,1.099057273559658228e+02
3.469012091981527934e+00,1.098970557401209618e+02
3.470268980420651683e+00,1.098883380413076054e+02
3.471525868859775432e+00,1.098795742505065363e+02
3.472782757298899181e+00,1.098707643586089517e+02
3.474039645738022930e+00,1.098619083564163788e+02
3.475296534177146679e+00,1.098530062346406169e+02
3.476553422616270428e+00,1.098440579839036388e+02
3.477810311055394177e+00,1.098350635947375338e+02
3.479067199494517926e+00,1.098260230575843934e+02
3.480324087933641675e+00,1.098169363627962554e+02
3.481580976372765424e+00,1.098078035006350035e+02
3.482837864811889173e+00,1.097986244612722686e+02
3.484094753251012921e+00,1.097893992347893857e+02
3.485351641690136670e+00,1.097801278111772518e+02
3.486608530129260419e+00,1.097708101803363263e+02
3.487865418568384168e+00,1.097614463320764173e+02
3.489122307007507917e+00,1.097520362561166962e+02
3.490379195446631666e+00,1.097425799420855270e+02
3.491636083885755415e+00,1.097330773795204806e+02
3.492892972324879164e+00,1.097235285578681072e+02
3.494149860764002913e+00,1.097139334664839652e+02
3.495406749203126662e+00,1.097042920946324358e+02
3.496663637642250411e+00,1.096946044314866811e+02
3.497920526081374160e+00,1.096848704661285154e+02
3.499177414520497464e+00,1.096750901875483066e+02
3.500434302959621213e+00,1.096652635846449471e+02
3.501691191398744962e+00,1.096553906462256549e+02
3.502948079837868711e+00,1.096454713610059315e+02
3.504204968276992460e+00,1.096355057176094476e+02
3.505461856716116209e+00,1.096254937045679156e+02
3.506718745155239958e+00,1.096154353103210468e+02
3.507975633594363707e+00,1.096053305232163666e+02
3.509232522033487456e+00,1.095951793315091720e+02
3.510489410472611205e+00,1.095849817233623895e+02
3.511746298911734954e+00,1.095747376868465182e+02
3.513003187350858703e+00,1.095644472099394306e+02
3.514260075789982452e+00,1.095541102805263733e+02
3.515516964229106200e+00,1.095437268863997247e+02
3.516773852668229949e+00,1.095332970152590377e+02
3.518030741107353698e+00,1.095228206547107987e+02
3.519287629546477447e+00,1.095122977922683702e+02
3.520544517985601196e+00,1.095017284153518489e+02
3.521801406424724945e+00,1.094911125112879944e+02
3.523058294863848694e+00,1.094804500673101018e+02
3.524315183302972443e+00,1.094697410705578307e+02
3.525572071742096192e+00,1.094589855080771343e+02
3.526828960181219941e+00,1.094481833668201602e+02
3.528085848620343690e+00,1.094373346336450368e+02
3.529342737059467439e+00,1.094264392953158875e+02
3.530599625498591188e+00,1.094154973385025613e+02
3.531856513937714936e+00,1.094045087497806463e+02
3.533113402376838685e+00,1.093934735156312144e+02
3.534370290815962434e+00,1.093823916224408350e+02
3.535627179255086183e+00,1.093712630565012915e+02
3.536884067694209932e+00,1.093600878040095807e+02
3.538140956133333681e+00,1.093488658510677567e+02
3.539397844572457430e+00,1.093375971836827460e+02
3.540654733011581179e+00,1.093262817877662485e+02
3.541911621450704928e+00,1.093149196491346373e+02
3.543168509889828677e+00,1.093035107535087889e+02
3.544425398328952426e+00,1.092920550865139262e+02
3.545682286768076175e+00,1.092805526336795481e+02
3.546939175207199924e+00,1.092690033804392584e+02
3.548196063646323672e+00,1.092574073121305958e+02
3.549452952085447421e+00,1.092457644139949764e+02
3.550709840524571170e+00,1.092340746711774671e+02
3.551966728963694919e+00,1.092223380687266854e+02
3.553223617402818668e+00,1.092105545915946720e+02
3.554480505841942417e+00,1.091987242246367202e+02
3.555737394281066166e+00,1.091868469526112477e+02
3.556994282720189915e+00,1.091749227601796264e+02
3.558251171159313664e+00,1.091629516319060968e+02
3.559508059598437413e+00,1.091509335522575270e+02
3.560764948037561162e+00,1.091388685056033836e+02
3.562021836476684911e+00,1.091267564762154620e+02
3.563278724915808660e+00,1.091145974482678156e+02
3.564535613354932408e+00,1.091023914058365705e+02
3.565792501794056157e+00,1.090901383328997980e+02
3.567049390233179906e+00,1.090778382133373015e+02
3.568306278672303655e+00,1.090654910309305592e+02
3.569563167111427404e+00,1.090530967693624689e+02
3.570820055550551153e+00,1.090406554122172480e+02
3.572076943989674902e+00,1.090281669429802776e+02
3.573333832428798651e+00,1.090156313450379315e+02
3.574590720867922400e+00,1.090030486016773779e+02
3.575847609307046149e+00,1.089904186960864934e+02
3.577104497746169898e+00,1.089777416113536219e+02
3.578361386185293647e+00,1.089650173304674610e+02
3.579618274624417396e+00,1.089522458363168909e+02
3.580875163063540700e+00,1.089394271116908186e+02
3.582132051502664449e+00,1.089265611392779505e+02
3.583388939941788198e+00,1.089136479016667067e+02
3.584645828380911947e+00,1.089006873813449801e+02
3.585902716820035696e+00,1.088876795607000361e+02
3.587159605259159445e+00,1.088746244220182575e+02
3.588416493698283194e+00,1.088615219474850448e+02
3.589673382137406943e+00,1.088483721191846314e+02
3.590930270576530692e+00,1.088351749190998419e+02
3.592187159015654441e+00,1.088219303291119928e+02
3.593444047454778190e+00,1.088086383310006795e+02
3.594700935893901939e+00,1.087952989064436196e+02
3.595957824333025687e+00,1.087819120370164399e+02
3.597214712772149436e+00,1.087684777041925344e+02
3.598471601211273185e+00,1.087549958893428368e+02
3.599728489650396934e+00,1.087414665737356643e+02
3.600985378089520683e+00,1.087278897385365326e+02
3.602242266528644432e+00,1.087142653648080142e+02
3.603499154967768181e+00,1.087005934335094111e+02
3.604756043406891930e+00,1.086868739254967551e+02
3.606012931846015679e+00,1.086731068215224525e+02
3.607269820285139428e+00,1.086592921022352130e+02
3.608526708724263177e+00,1.086454297481797653e+02
3.609783597163386926e+00,1.086315197397967580e+02
3.611040485602510675e+00,1.086175620574224894e+02
3.612297374041634423e+00,1.086035566812887225e+02
3.613554262480758172e+00,1.085895035915225293e+02
3.614811150919881921e+00,1.085754027681460627e+02
3.616068039359005670e+00,1.085612541910763298e+02
3.617324927798129419e+00,1.085470578401250776e+02
3.618581816237253168e+00,1.085328136949985094e+02
3.619838704676376917e+00,1.085185217352970994e+02
3.621095593115500666e+00,1.085041819405154229e+02
3.622352481554624415e+00,1.084897942900419281e+02
3.623609369993748164e+00,1.084753587631586953e+02
3.624866258432871913e+00,1.084608753390412943e+02
3.626123146871995662e+00,1.084463439967585288e+02
3.627380035311119411e+00,1.084317647152722515e+02
3.628636923750243160e+00,1.084171374734371369e+02
3.629893812189366908e+00,1.084024622500004682e+02
3.631150700628490657e+00,1.083877390236019380e+02
3.632407589067614406e+00,1.083729677727734355e+02
3.633664477506738155e+00,1.083581484759387763e+02
3.634921365945861904e+00,1.083432811114135461e+02
3.636178254384985653e+00,1.083283656574048734e+02
3.637435142824109402e+00,1.083134020920111737e+02
3.638692031263233151e+00,1.082983903932219789e+02
3.639948919702356900e+00,1.082833305389176530e+02
3.641205808141480649e+00,1.082682225068692077e+02
3.642462696580604398e+00,1.082530662747380887e+02
3.643719585019728147e+00,1.082378618200758922e+02
3.644976473458851896e+00,1.082226091203241936e+02
3.646233361897975644e+00,1.082073081528143206e+02
3.647490250337099393e+00,1.081919588947670547e+02
3.648747138776223142e+00,1.081765613232924608e+02
3.650004027215346891e+00,1.081611154153896308e+02
3.651260915654470640e+00,1.081456211479464571e+02
3.652517804093594389e+00,1.081300784977393761e+02
3.653774692532718138e+00,1.081144874414331412e+02
3.655031580971841887e+00,1.080988479555806236e+02
3.656288469410965636e+00,1.080831600166225144e+02
3.657545357850089385e+00,1.080674236008870821e+02
3.658802246289213134e+00,1.080516386845899746e+02
3.660059134728336439e+00,1.080358052438339485e+02
3.661316023167460187e+00,1.080199232546086137e+02
3.662572911606583936e+00,1.080039926927901774e+02
3.663829800045707685e+00,1.079880135341412597e+02
3.665086688484831434e+00,1.079719857543105661e+02
3.666343576923955183e+00,1.079559093288326892e+02
3.667600465363078932e+00,1.079397842331277957e+02
3.668857353802202681e+00,1.079236104425014560e+02
3.670114242241326430e+00,1.079073879321443172e+02
3.671371130680450179e+00,1.078911166771318619e+02
3.672628019119573928e+00,1.078747966524241662e+02
3.673884907558697677e+00,1.078584278328656438e+02
3.675141795997821426e+00,1.078420101931847626e+02
3.676398684436945175e+00,1.078255437079937735e+02
3.677655572876068923e+00,1.078090283517884842e+02
3.678912461315192672e+00,1.077924640989479457e+02
3.680169349754316421e+00,1.077758509237342537e+02
3.681426238193440170e+00,1.077591888002921934e+02
3.682683126632563919e+00,1.077424777026490261e+02
3.683940015071687668e+00,1.077257176047141911e+02
3.685196903510811417e+00,1.077089084802790921e+02
3.686453791949935166e+00,1.076920503030167140e+02
3.687710680389058915e+00,1.076751430464814092e+02
3.688967568828182664e+00,1.076581866841086566e+02
3.690224457267306413e+00,1.076411811892147199e+02
3.691481345706430162e+00,1.076241265349963925e+02
3.692738234145553911e+00,1.076070226945306842e+02
3.693995122584677659e+00,1.075898696407746229e+02
3.695252011023801408e+00,1.075726673465648275e+02
3.696508899462925157e+00,1.075554157846173808e+02
3.697765787902048906e+00,1.075381149275274453e+02
3.699022676341172655e+00,1.075207647477689505e+02
3.700279564780296404e+00,1.075033652176943946e+02
3.701536453219420153e+00,1.074859163095344456e+02
3.702793341658543902e+00,1.074684179953977292e+02
3.704050230097667651e+00,1.074508702472705153e+02
3.705307118536791400e+00,1.074332730370163631e+02
3.706564006975915149e+00,1.074156263363759223e+02
3.707820895415038898e+00,1.073979301169665206e+02
3.709077783854162647e+00,1.073801843502819224e+02
3.710334672293286395e+00,1.073623890076920446e+02
3.711591560732410144e+00,1.073445440604426153e+02
3.712848449171533893e+00,1.073266494796548614e+02
3.714105337610657642e+00,1.073087052363252099e+02
3.715362226049781391e+00,1.072907113013249898e+02
3.716619114488905140e+00,1.072726676454000909e+02
3.717876002928028889e+00,1.072545742391707080e+02
3.719132891367152638e+00,1.072364310531309286e+02
3.720389779806276387e+00,1.072182380576485059e+02
3.721646668245400136e+00,1.071999952229644748e+02
3.722903556684523885e+00,1.071817025191928821e+02
3.724160445123647634e+00,1.071633599163204451e+02
3.725417333562771383e+00,1.071449673842062253e+02
3.726674222001895131e+00,1.071265248925812870e+02
3.727931110441018880e+00,1.071080324110483843e+02
3.729187998880142629e+00,1.070894899090816637e+02
3.730444887319266378e+00,1.070708973560262507e+02
3.731701775758390127e+00,1.070522547210980093e+02
3.732958664197513876e+00,1.070335619733831294e+02
3.734215552636637625e+00,1.070148190818378566e+02
3.735472441075761374e+00,1.069960260152881233e+02
3.736729329514885123e+00,1.069771827424292070e+02
3.737986217954008872e+00,1.069582892318253755e+02
3.739243106393132621e+00,1.069393454519095883e+02
3.740499994832256370e+00,1.069203513709830986e+02
3.741756883271379674e+00,1.069013069572151409e+02
3.743013771710503423e+00,1.068822121786425612e+02
3.744270660149627172e+00,1.068630670031695047e+02
3.745527548588750921e+00,1.068438713985670319e+02
3.746784437027874670e+00,1.068246253324727633e+02
3.748041325466998419e+00,1.068053287723905100e+02
3.749298213906122168e+00,1.067859816856899755e+02
3.750555102345245917e+00,1.067665840396063288e+02
3.751811990784369666e+00,1.067471358012399065e+02
3.753068879223493415e+00,1.067276369375557721e+02
3.754325767662617164e+00,1.067080874153834316e+02
3.755582656101740913e+00,1.066884872014164074e+02
3.756839544540864662e+00,1.066688362622118973e+02
3.758096432979988410e+00,1.066491345641903763e+02
3.759353321419112159e+00,1.066293820736353126e+02
3.760610209858235908e+00,1.066095787566926703e+02
3.761867098297359657e+00,1.065897245793705963e+02
3.763123986736483406e+00,1.065698195075390515e+02
3.764380875175607155e+00,1.065498635069294124e+02
3.765637763614730904e+00,1.065298565431341018e+02
3.766894652053854653e+00,1.065097985816061623e+02
3.768151540492978402e+00,1.064896895876589440e+02
3.769408428932102151e+00,1.064695295264656352e+02
3.770665317371225900e+00,1.064493183630589641e+02
3.771922205810349649e+00,1.064290560623307016e+02
3.773179094249473398e+00,1.064087425890313767e+02
3.774435982688597147e+00,1.063883779077697795e+02
3.775692871127720895e+00,1.063679619830126342e+02
3.776949759566844644e+00,1.063474947790842009e+02
3.778206648005968393e+00,1.063269762601657931e+02
3.779463536445092142e+00,1.063064063902954928e+02
3.780720424884215891e+00,1.062857851333676393e+02
3.781977313323339640e+00,1.062651124531324740e+02
3.783234201762463389e+00,1.062443883131957421e+02
3.784491090201587138e+00,1.062236126770182238e+02
3.785747978640710887e+00,1.062027855079154079e+02
3.787004867079834636e+00,1.061819067690569938e+02
3.788261755518958385e+00,1.061609764234664794e+02
3.789518643958082134e+00,1.061399944340207924e+02
3.790775532397205883e+00,1.061189607634498770e+02
3.792032420836329631e+00,1.060978753743361835e+02
3.793289309275453380e+00,1.060767382291143122e+02
3.794546197714577129e+00,1.060555492900705730e+02
3.795803086153700878e+00,1.060343085193425168e+02
3.797059974592824627e+00,1.060130158789185799e+02
3.798316863031948376e+00,1.059916713306375726e+02
3.799573751471072125e+00,1.059702748361882954e+02
3.800830639910195874e+00,1.059488263571090414e+02
3.802087528349319623e+00,1.059273258547872132e+02
3.803344416788443372e+00,1.059057732904588534e+02
3.804601305227567121e+00,1.058841686252082042e+02
3.805858193666690870e+00,1.058625118199672386e+02
3.807115082105814619e+00,1.058408028355152481e+02
3.808371970544938367e+00,1.058190416324783598e+02
3.809628858984062116e+00,1.057972281713291238e+02
3.810885747423185865e+00,1.057753624123859595e+02
3.812142635862309614e+00,1.057534443158128141e+02
3.813399524301433363e+00,1.057314738416186088e+02
3.814656412740557112e+00,1.057094509496568691e+02
3.815913301179680861e+00,1.056873755996251418e+02
3.817170189618804610e+00,1.056652477510646264e+02
3.818427078057928359e+00,1.056430673633596484e+02
3.819683966497052108e+00,1.056208343957372193e+02
3.820940854936175413e+00,1.055985488072665248e+02
3.822197743375299162e+00,1.055762105568584985e+02
3.823454631814422910e+00,1.055538196032652820e+02
3.824711520253546659e+00,1.055313759050797700e+02
3.825968408692670408e+00,1.055088794207351413e+02
3.827225297131794157e+00,1.054863301085043759e+02
3.828482185570917906e+00,1.054637279264997147e+02
3.829739074010041655e+00,1.054410728326721909e+02
3.830995962449165404e+00,1.054183647848111889e+02
3.832252850888289153e+00,1.053956037405438479e+02
3.833509739327412902e+00,1.053727896573346641e+02
3.834766627766536651e+00,1.053499224924849074e+02
3.836023516205660400e+00,1.053270022031321673e+02
3.837280404644784149e+00,1.053040287462498270e+02
3.838537293083907898e+00,1.052810020786465657e+02
3.839794181523031646e+00,1.052579221569658046e+02
3.841051069962155395e+00,1.052347889376852805e+02
3.842307958401279144e+00,1.052116023771164208e+02
3.843564846840402893e+00,1.051883624314038883e+02
3.844821735279526642e+00,1.051650690565250557e+02
3.846078623718650391e+00,1.051417222082894938e+02
3.847335512157774140e+00,1.051183218423384034e+02
3.848592400596897889e+00,1.050948679141440749e+02
3.849849289036021638e+00,1.050713603790094481e+02
3.851106177475145387e+00,1.050477991920675152e+02
3.852363065914269136e+00,1.050241843082807236e+02
3.853619954353392885e+00,1.050005156824405219e+02
3.854876842792516634e+00,1.049767932691668193e+02
3.856133731231640382e+00,1.049530170229073889e+02
3.857390619670764131e+00,1.049291868979373419e+02
3.858647508109887880e+00,1.049053028483585877e+02
3.859904396549011629e+00,1.048813648280992510e+02
3.861161284988135378e+00,1.048573727909131605e+02
3.862418173427259127e+00,1.048333266903792662e+02
3.863675061866382876e+00,1.048092264799010280e+02
3.864931950305506625e+00,1.047850721127059614e+02
3.866188838744630374e+00,1.047608635418449694e+02
3.867445727183754123e+00,1.047366007201918023e+02
3.868702615622877872e+00,1.047122836004425324e+02
3.869959504062001621e+00,1.046879121351148996e+02
3.871216392501125370e+00,1.046634862765477862e+02
3.872473280940249118e+00,1.046390059769006342e+02
3.873730169379372867e+00,1.046144711881528195e+02
3.874987057818496616e+00,1.045898818621031268e+02
3.876243946257620365e+00,1.045652379503690952e+02
3.877500834696744114e+00,1.045405394043864646e+02
3.878757723135867863e+00,1.045157861754086071e+02
3.880014611574991612e+00,1.044909782145058443e+02
3.881271500014115361e+00,1.044661154725649084e+02
3.882528388453239110e+00,1.044411979002883442e+02
3.883785276892362859e+00,1.044162254481938561e+02
3.885042165331486608e+00,1.043911980666137254e+02
3.886299053770610357e+00,1.043661157056942130e+02
3.887555942209734106e+00,1.043409783153949064e+02
3.888812830648857854e+00,1.043157858454881222e+02
3.890069719087981603e+00,1.042905382455582810e+02
3.891326607527105352e+00,1.042652354650012825e+02
3.892583495966229101e+00,1.042398774530238512e+02
3.893840384405352850e+00,1.042144641586429685e+02
3.895097272844476599e+00,1.041889955306851476e+02
3.896354161283600348e+00,1.041634715177858936e+02
3.897611049722724097e+00,1.041378920683889788e+02
3.898867938161847846e+00,1.041122571307458600e+02
3.900124826600971595e+00,1.040865666529149536e+02
3.901381715040095344e+00,1.040608205827611101e+02
3.902638603479218649e+00,1.040350188679548182e+02
3.903895491918342397e+00,1.040091614559716504e+02
3.905152380357466146e+00,1.039832482940915668e+02
3.906409268796589895e+00,1.039572793293982613e+02
3.907666157235713644e+00,1.039312545087784656e+02
3.908923045674837393e+00,1.039051737789212950e+02
3.910179934113961142e+00,1.038790370863175951e+02
3.911436822553084891e+00,1.038528443772592453e+02
3.912693710992208640e+00,1.038265955978385051e+02
3.913950599431332389e+00,1.038002906939472751e+02
3.915207487870456138e+00,1.037739296112764578e+02
3.916464376309579887e+00,1.037475122953152749e+02
3.917721264748703636e+00,1.037210386913505431e+02
3.918978153187827385e+00,1.036945087444659777e+02
3.920235041626951134e+00,1.036679223995415242e+02
3.921491930066074882e+00,1.036412796012525916e+02
3.922748818505198631e+00,1.036145802940694409e+02
3.924005706944322380e+00,1.035878244222563893e+02
3.925262595383446129e+00,1.035610119298711425e+02
3.926519483822569878e+00,1.035341427607640412e+02
3.927776372261693627e+00,1.035072168585773937e+02
3.929033260700817376e+00,1.034802341667447081e+02
3.930290149139941125e+00,1.034531946284899533e+02
3.931547037579064874e+00,1.034260981868268914e+02
3.932803926018188623e+00,1.033989447845582674e+02
3.934060814457312372e+00,1.033717343642751132e+02
3.935317702896436121e+00,1.033444668683559939e+02
3.936574591335559870e+00,1.033171422389662837e+02
3.937831479774683618e+00,1.032897604180573836e+02
3.939088368213807367e+00,1.032623213473659547e+02
3.940345256652931116e+00,1.032348249684132071e+02
3.941602145092054865e+00,1.032072712225041329e+02
3.942859033531178614e+00,1.031796600507267243e+02
3.944115921970302363e+00,1.031519913939511781e+02
3.945372810409426112e+00,1.031242651928291849e+02
3.946629698848549861e+00,1.030964813877931050e+02
3.947886587287673610e+00,1.030686399190552152e+02
3.949143475726797359e+00,1.030407407266068844e+02
3.950400364165921108e+00,1.030127837502178636e+02
3.951657252605044857e+00,1.029847689294354183e+02
3.952914141044168606e+00,1.029566962035835758e+02
3.954171029483292354e+00,1.029285655117622866e+02
3.955427917922416103e+00,1.029003767928466715e+02
3.956684806361539852e+00,1.028721299854861968e+02
3.957941694800663601e+00,1.028438250281038222e+02
3.959198583239787350e+00,1.028154618588952616e+02
3.960455471678911099e+00,1.027870404158280877e+02
3.961712360118034848e+00,1.027585606366409507e+02
3.962969248557158597e+00,1.027300224588427540e+02
3.964226136996282346e+00,1.027014258197117869e+02
3.965483025435406095e+00,1.026727706562949720e+02
3.966739913874529844e+00,1.026440569054068987e+02
3.967996802313653593e+00,1.026152845036290842e+02
3.969253690752777342e+00,1.025864533873090920e+02
3.970510579191901090e+00,1.025575634925596660e+02
3.971767467631024839e+00,1.025286147552578910e+02
3.973024356070148588e+00,1.024996071110443268e+02
3.974281244509272337e+00,1.024705404953221546e+02
3.975538132948396086e+00,1.024414148432562683e+02
3.976795021387519835e+00,1.024122300897724500e+02
3.978051909826643584e+00,1.023829861695564745e+02
3.979308798265767333e+00,1.023536830170532141e+02
3.980565686704891082e+00,1.023243205664657864e+02
3.981822575144014387e+00,1.022948987517546158e+02
3.983079463583138136e+00,1.022654175066365525e+02
3.984336352022261885e+00,1.022358767645840203e+02
3.985593240461385633e+00,1.022062764588240356e+02
3.986850128900509382e+00,1.021766165223373548e+02
3.988107017339633131e+00,1.021468968878575510e+02
3.989363905778756880e+00,1.021171174878700754e+02
3.990620794217880629e+00,1.020872782546113484e+02
3.991877682657004378e+00,1.020573791200678642e+02
3.993134571096128127e+00,1.020274200159751956e+02
3.994391459535251876e+00,1.019974008738170852e+02
3.995648347974375625e+00,1.019673216248245495e+02
3.996905236413499374e+00,1.019371821999748562e+02
3.998162124852623123e+00,1.019069825299906284e+02
3.999419013291746872e+00,1.018767225453388789e+02
4.000675901730870621e+00,1.018464021762300149e+02
4.001932790169994369e+00,1.018160213526169571e+02
4.003189678609118118e+00,1.017855800041940739e+02
4.004446567048241867e+00,1.017550780603962579e+02
4.005703455487365616e+00,1.017245154503979450e+02
4.006960343926489365e+00,1.016938921031121339e+02
4.008217232365613114e+00,1.016632079471893917e+02
4.009474120804736863e+00,1.016324629110168303e+02
4.010731009243860612e+00,1.016016569227171686e+02
4.011987897682984361e+00,1.015707899101476812e+02
4.013244786122108110e+00,1.015398618008992031e+02
